2025-11-23 18:49:00,002 INFO  ExportHelperExtension.cs: 1136 - Found 24 in EC-A10020-P2-24-5
2025-11-23 18:49:00,002 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in EC-A10020-P2-24-5
2025-11-23 18:49:00,002 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 零件24-1
2025-11-23 18:49:00,003 INFO  ExportHelperExtension.cs: 1136 - Found 34 in 零件24-1
2025-11-23 18:49:00,003 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 零件24-1
2025-11-23 18:49:00,003 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 零件1-1
2025-11-23 18:49:00,003 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 零件1-1
2025-11-23 18:49:00,004 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 零件1-1
2025-11-23 18:49:00,004 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 大腿-2
2025-11-23 18:49:00,004 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 大腿-2
2025-11-23 18:49:00,004 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 大腿-2
2025-11-23 18:49:00,005 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 胯部连接1-1
2025-11-23 18:49:00,005 INFO  ExportHelperExtension.cs: 1136 - Found 44 in 胯部连接1-1
2025-11-23 18:49:00,005 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 胯部连接1-1
2025-11-23 18:49:00,006 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 零件23-1
2025-11-23 18:49:00,006 INFO  ExportHelperExtension.cs: 1136 - Found 48 in 零件23-1
2025-11-23 18:49:00,006 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 零件23-1
2025-11-23 18:49:00,007 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 小腿-1
2025-11-23 18:49:00,007 INFO  ExportHelperExtension.cs: 1136 - Found 48 in 小腿-1
2025-11-23 18:49:00,007 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 小腿-1
2025-11-23 18:49:00,008 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from EC-A10010-p2-16-1
2025-11-23 18:49:00,008 INFO  ExportHelperExtension.cs: 1136 - Found 24 in EC-A10010-p2-16-1
2025-11-23 18:49:00,008 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in EC-A10010-p2-16-1
2025-11-23 18:49:00,008 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from EC-A10020-P2-24-8
2025-11-23 18:49:00,008 INFO  ExportHelperExtension.cs: 1136 - Found 24 in EC-A10020-P2-24-8
2025-11-23 18:49:00,009 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in EC-A10020-P2-24-8
2025-11-23 18:49:00,009 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Roboot
2025-11-23 18:49:00,010 INFO  ExportHelperExtension.cs: 1136 - Found 110 in Roboot
2025-11-23 18:49:00,010 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Roboot
2025-11-23 18:49:00,010 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-23 18:49:00,011 INFO  ExportHelperExtension.cs: 1160 - 20 components to check
